Time(s),X,Y,
4.76125,8.35,2.25833,
4.76957,8.34167,2.25833,
4.77791,8.33333,2.25833,
4.78622,8.325,2.25,
4.79458,8.325,2.25,
4.80291,8.31667,2.24167,
4.81126,8.3,2.23333,
4.81956,8.3,2.23333,
4.82793,8.29167,2.225,
4.83624,8.275,2.20833,
4.84455,8.25833,2.18333,
4.85289,8.24167,2.16667,
4.86126,8.23333,2.15833,
4.86952,8.175,2.125,
4.87794,8.15,2.1,
4.88621,8.10833,2.05,
4.89453,8.06667,2.025,
4.90289,8.03333,2,
4.91119,8.01667,1.98333,
4.91951,8.00833,1.975,
4.92789,8,1.96667,
4.93622,8,1.96667,
4.94459,8,1.96667,
4.9529,8,1.96667,
4.96126,8,1.96667,
4.96956,8,1.96667,
4.97793,8,1.96667,
4.9862,7.99167,1.96667,
4.99461,7.99167,1.96667,
5.00288,7.99167,1.96667,
5.01123,7.99167,1.96667,
5.01957,7.99167,1.96667,
5.02793,7.98333,1.95833,
5.03621,7.98333,1.95833,
5.0446,7.98333,1.95833,
5.05291,7.975,1.95,
5.06121,7.975,1.95,
5.06955,7.975,1.95,
5.07789,7.975,1.95,
5.08624,7.975,1.95,
5.09462,7.96667,1.95,
5.10291,7.96667,1.95,
5.11127,7.96667,1.95,
5.11959,7.96667,1.95,
5.12795,7.96667,1.95,
5.13626,7.96667,1.95,
5.14462,7.96667,1.95,
5.15291,7.96667,1.95,
5.16129,7.96667,1.95,
5.1696,7.96667,1.95,
5.17797,7.95833,1.95,
5.18627,7.95833,1.95,
5.19456,7.95833,1.95,
5.20394,7.95833,1.95,
5.21125,7.95833,1.95,
5.21954,7.95833,1.95,
5.2279,7.95833,1.95,
5.23621,7.95833,1.95,
5.24452,7.95833,1.95,
5.2529,7.95833,1.95,
5.26125,7.95833,1.95,
5.26958,7.95833,1.95,
5.27792,7.95833,1.95,
5.28626,7.95833,1.95,
5.29461,7.95833,1.95,
5.30292,7.95833,1.95,
5.31125,7.95833,1.95,
5.31963,7.95833,1.95,
5.32793,7.95833,1.95,
5.33626,7.95833,1.95,
5.34456,7.95833,1.95,
5.35297,7.95833,1.95,
5.36126,7.95833,1.95,
5.36963,7.95833,1.95,
5.37791,7.95833,1.95,
5.38631,7.95833,1.95,
5.3946,7.95833,1.95,
5.40298,7.95833,1.95,
5.41127,7.95833,1.95,
5.41965,7.95833,1.95,
5.42798,7.95833,1.95,
5.43632,7.95833,1.95,
5.44465,7.95833,1.95,
5.45299,7.95833,1.95,
5.46128,7.95833,1.95,
5.46966,7.95833,1.95,
5.47799,7.95833,1.95,
5.48632,7.95833,1.95,
5.49466,7.95833,1.95,
5.50299,7.95833,1.95,
5.51133,7.95833,1.95,
5.51962,7.95833,1.95,
5.528,7.95833,1.95,
5.53634,7.95833,1.95,
5.54463,7.95833,1.95,
5.55301,7.95833,1.95,
5.56134,7.95833,1.95,
5.56967,7.95833,1.95,
5.578,7.95833,1.95,
5.58634,7.95833,1.95,
5.59468,7.95833,1.95,
5.603,7.95833,1.95,
5.61135,7.95833,1.95,
5.61968,7.95833,1.95,
5.62802,7.95833,1.95,
5.63635,7.95833,1.95,
5.64469,7.95833,1.95,
5.65302,7.95833,1.95,
5.66134,7.95833,1.95,
5.66969,7.95833,1.95,
5.67798,7.95833,1.95,
5.68636,7.95833,1.95,
5.69465,7.95833,1.95,
5.70298,7.95833,1.95,
5.7113,7.95833,1.95,
5.71964,7.95833,1.95,
5.72799,7.95833,1.95,
5.73632,7.95833,1.95,
5.74465,7.95833,1.95,
5.75299,7.95833,1.95,
5.76132,7.95833,1.95,
5.76972,7.95833,1.95,
5.77798,7.95833,1.95,
5.78631,7.95833,1.95,
5.79465,7.95833,1.95,
5.80298,7.95833,1.95,
5.81133,7.95833,1.95,
5.81969,7.95833,1.95,
5.82799,7.95833,1.95,
5.83636,7.95833,1.95,
5.84465,7.95833,1.95,
5.85304,7.95833,1.95,
5.86137,7.95833,1.95,
5.86976,7.95833,1.95,
5.8781,7.95833,1.95,
5.88645,7.95833,1.95,
5.89472,7.95833,1.95,
5.90306,7.95833,1.95,
5.91139,7.95833,1.95,
5.91976,7.95833,1.95,
5.92811,7.95833,1.95,
5.93645,7.95833,1.95,
5.94472,7.95833,1.95,
5.9531,7.95833,1.95,
5.96145,7.95833,1.95,
5.96978,7.95833,1.95,
5.9781,7.95833,1.95,
5.98644,7.95833,1.95,
5.99476,7.95833,1.95,
6.00308,7.95833,1.95,
6.01141,7.95833,1.95,
6.01974,7.95833,1.95,
6.02813,7.95833,1.95,
6.03646,7.95833,1.95,
6.04474,7.95833,1.95,
6.05312,7.95833,1.95,
6.06141,7.95833,1.95,
6.06979,7.95833,1.95,
6.07812,7.95833,1.95,
6.08647,7.95833,1.95,
6.09479,7.95833,1.95,
6.10313,7.95833,1.95,
6.11149,7.95833,1.95,
6.1198,7.95833,1.95,
6.12813,7.95833,1.95,
6.13649,7.95833,1.95,
6.1448,7.95833,1.95,
6.15314,7.95833,1.95,
6.16149,7.95833,1.95,
6.16981,7.95833,1.95,
6.17815,7.95833,1.95,
6.18651,7.95833,1.95,
6.19479,7.95833,1.95,
6.20311,7.95833,1.95,
6.21149,7.95833,1.95,
6.21981,7.95833,1.95,
6.22815,7.95833,1.95,
6.23649,7.95833,1.95,
6.24482,7.95833,1.95,
6.25314,7.95833,1.95,
6.2615,7.95833,1.95,
6.26982,7.95833,1.95,
6.27815,7.95833,1.95,
6.2865,7.95833,1.95,
6.29478,7.95833,1.95,
6.30316,7.95833,1.95,
6.31146,7.95833,1.95,
6.31982,7.95833,1.95,
6.32815,7.95833,1.95,
6.33653,7.95833,1.95,
6.34484,7.95833,1.95,
6.35316,7.95833,1.95,
6.36148,7.95833,1.95,
6.36982,7.95833,1.95,
6.37817,7.95833,1.95,
6.38652,7.95833,1.95,
6.39485,7.95833,1.95,
6.40317,7.95833,1.95,
6.41149,7.95833,1.95,
6.41984,7.95833,1.95,
6.42818,7.95833,1.95,
6.43653,7.95833,1.95,
6.44485,7.95833,1.95,
6.45317,7.95833,1.95,
6.46156,7.95833,1.95,
6.46985,7.95833,1.95,
6.47817,7.95833,1.95,
6.48654,7.95833,1.95,
6.49484,7.95833,1.95,
6.50315,7.95833,1.95,
6.51148,7.95833,1.95,
6.51986,7.95833,1.95,
6.52815,7.95833,1.95,
6.53653,7.95833,1.95,
6.54482,7.95833,1.95,
6.55319,7.95833,1.95,
6.56154,7.95833,1.95,
6.56986,7.95833,1.95,
6.57819,7.95833,1.95,
6.58653,7.95833,1.95,
6.59487,7.95833,1.95,
6.60319,7.95833,1.95,
6.6115,7.95833,1.95,
6.61983,7.95833,1.95,
6.62816,7.95833,1.95,
6.63657,7.95833,1.95,
6.64487,7.95833,1.95,
6.65319,7.95833,1.95,
6.6615,7.95833,1.95,
6.66984,7.95833,1.95,
6.6782,7.95833,1.95,
6.68655,7.95833,1.95,
6.69488,7.95833,1.95,
6.70317,7.95833,1.95,
6.71152,7.95833,1.95,
6.71985,7.95833,1.95,
6.72817,7.95833,1.95,
6.73656,7.95833,1.95,
6.74488,7.95833,1.95,
6.75321,7.95833,1.95,
6.76156,7.95833,1.95,
6.7699,7.95833,1.95,
6.77819,7.95833,1.95,
6.78653,7.95833,1.95,
6.79487,7.95833,1.95,
6.80319,7.95833,1.95,
6.81153,7.95833,1.95,
6.81987,7.95833,1.95,
6.8282,7.95833,1.95,
6.83654,7.95833,1.95,
6.84486,7.95833,1.95,
6.8532,7.95833,1.95,
6.86153,7.95833,1.95,
6.86986,7.95833,1.95,
6.8782,7.95833,1.95,
6.88653,7.95833,1.95,
6.89487,7.95833,1.95,
6.90321,7.95833,1.95,
6.91154,7.95833,1.95,
6.91992,7.95833,1.95,
6.92824,7.95833,1.95,
6.93659,7.95833,1.95,
6.94492,7.95833,1.95,
6.95325,7.95833,1.95,
6.96159,7.95833,1.95,
6.96987,7.95833,1.95,
6.97817,7.95833,1.95,
6.98659,7.95833,1.95,
6.99493,7.95833,1.95,
7.00327,7.95833,1.95,
7.0116,7.95833,1.95,
7.01989,7.95833,1.95,
7.02826,7.95833,1.95,
7.03659,7.95833,1.95,
7.04493,7.95833,1.95,
7.05327,7.95833,1.95,
7.06164,7.95833,1.95,
7.06993,7.95833,1.95,
7.07823,7.95833,1.95,
7.08661,7.95833,1.95,
7.09489,7.95833,1.95,
7.10324,7.95833,1.95,
7.11156,7.95833,1.95,
7.11991,7.95833,1.95,
7.12824,7.95833,1.95,
7.13657,7.95833,1.95,
7.14491,7.95833,1.95,
7.15324,7.95833,1.95,
7.16158,7.95833,1.95,
7.1699,7.95833,1.95,
7.17825,7.95833,1.95,
7.18657,7.95833,1.95,
7.19491,7.95833,1.95,
7.20324,7.95833,1.95,
7.21157,7.95833,1.95,
7.21991,7.95833,1.95,
7.22824,7.95833,1.95,
7.23658,7.95833,1.95,
7.24491,7.95833,1.95,
7.25325,7.95833,1.95,
7.26158,7.95833,1.95,
7.2699,7.95833,1.95,
7.27823,7.95833,1.95,
7.28658,7.95833,1.95,
7.29492,7.95833,1.95,
7.30325,7.95833,1.95,
7.31158,7.95833,1.95,
7.31996,7.95833,1.95,
7.3283,7.95833,1.95,
7.33662,7.95833,1.95,
7.34497,7.95833,1.95,
7.3533,7.95833,1.95,
7.36159,7.95833,1.95,
7.36997,7.95833,1.95,
7.3783,7.95833,1.95,
7.38664,7.95833,1.95,
7.39497,7.95833,1.95,
